product_id,orders_count,units_sold,total_revenue,avg_price,avg_delivery_days,delayed_rate,first_sale_date,last_sale_date,etl_loaded_at
a3d7c3deb27013525667b8dfee3aa788,1,1,215.24,215.24,9.0,0.0,2018-03-06 16:58:34,2018-03-06 16:58:34,2026-05-06 15:11:47.710166
a3dae37f1227e4037d5e3be3f228bc84,2,2,1747.89,873.94,10.0,0.0,2018-02-21 10:18:23,2018-02-22 15:12:28,2026-05-06 15:11:47.710166
a3daee3915d4fb98376e039ede6bdea6,9,40,1320.2,73.34,11.83,0.28,2018-02-16 17:15:38,2018-07-31 08:02:41,2026-05-06 15:11:47.710166
a3e18f7e8c86e3971fad2ff11d38d2a9,1,1,38.42,38.42,5.0,0.0,2017-03-11 15:57:43,2017-03-11 15:57:43,2026-05-06 15:11:47.710166
a3e3f836e0fc63cbec4c31020dc91cde,1,1,59.0,59.0,4.0,0.0,2018-08-16 22:52:29,2018-08-16 22:52:29,2026-05-06 15:11:47.710166
a3e4a417e7dab3de222f227781c2c291,1,1,913.7,913.7,9.0,0.0,2017-09-03 22:14:32,2017-09-03 22:14:32,2026-05-06 15:11:47.710166
a3e5b0b8f8e66aba2fe28eb565d3ac97,1,1,109.78,109.78,12.0,0.0,2017-06-21 20:40:38,2017-06-21 20:40:38,2026-05-06 15:11:47.710166
a3e5f9cbee551f620eb3c85fed57c5f8,2,2,154.07,77.04,7.0,0.0,2017-06-29 13:06:33,2018-08-17 15:11:21,2026-05-06 15:11:47.710166
a3e66bab3c2ca507ddb970a748ed740b,3,4,142.27,47.42,16.0,0.0,2017-11-24 16:57:43,2018-08-03 19:38:26,2026-05-06 15:11:47.710166
a3e72c791e95a01e787e7eaac25f7b2f,1,1,48.97,48.97,2.0,0.0,2018-06-06 10:45:16,2018-06-06 10:45:16,2026-05-06 15:11:47.710166
a3e8b232951525e76e82577bd3729173,1,1,114.35,114.35,15.0,0.0,2018-01-08 22:10:35,2018-01-08 22:10:35,2026-05-06 15:11:47.710166
a3e8ee20df0f969f2cb0c5ba01e1c40a,1,1,937.64,937.64,19.0,0.0,2017-09-17 20:09:45,2017-09-17 20:09:45,2026-05-06 15:11:47.710166
a3ebd09e2be48bebfd0d16ef3c83a176,1,1,144.64,144.64,12.0,0.0,2018-03-28 16:08:58,2018-03-28 16:08:58,2026-05-06 15:11:47.710166
a3f39453cb3bacd60e3828f50a2c9c23,1,1,88.5,88.5,11.0,0.0,2018-08-13 11:51:12,2018-08-13 11:51:12,2026-05-06 15:11:47.710166
a3f487d2926f4af42e86454a8ec474c1,1,6,630.09,210.03,12.0,0.0,2018-01-11 11:16:49,2018-01-11 11:16:49,2026-05-06 15:11:47.710166
a3f56e065e4c60c0600f98a3fa89be2a,1,1,72.26,72.26,2.0,0.0,2018-04-23 16:04:01,2018-04-23 16:04:01,2026-05-06 15:11:47.710166
a3f986f6c4400aa6545d224be435f812,2,2,290.05,145.02,7.5,0.0,2017-07-12 00:06:51,2017-08-08 21:39:52,2026-05-06 15:11:47.710166
a3fc0390c2d3101f940c0d6e78006e4e,1,1,189.21,189.21,43.0,1.0,2017-02-14 17:04:00,2017-02-14 17:04:00,2026-05-06 15:11:47.710166
a3fd6c4ecde9035c3e8dd4e0fd8b8048,6,10,251.33,31.42,7.88,0.0,2017-12-07 17:29:07,2018-08-27 09:29:33,2026-05-06 15:11:47.710166
a402021e638981087a4952cb77e5c46b,1,2,94.35,94.35,8.0,0.0,2017-05-11 08:39:53,2017-05-11 08:39:53,2026-05-06 15:11:47.710166
a402cdb9cd42a445e3746bd407588699,1,1,102.93,102.93,2.0,0.0,2018-06-13 11:31:18,2018-06-13 11:31:18,2026-05-06 15:11:47.710166
a4052f2adbcfe3e5dcf30229fa0f7c68,1,1,33.84,33.84,14.0,0.0,2017-06-15 01:15:36,2017-06-15 01:15:36,2026-05-06 15:11:47.710166
a40675a9c6ef2410e3420483a1f8c81f,2,3,275.26,137.63,16.5,0.0,2018-05-13 14:40:33,2018-06-22 23:34:28,2026-05-06 15:11:47.710166
a406f14e110f4ccb46059586e9440400,1,1,24.68,24.68,5.0,0.0,2017-08-09 08:22:42,2017-08-09 08:22:42,2026-05-06 15:11:47.710166
a40bc1fd66ba099f6aecbbd947705d95,1,1,81.89,81.89,7.0,0.0,2018-05-14 16:50:57,2018-05-14 16:50:57,2026-05-06 15:11:47.710166
a40c0442083c894a5cea0af7b2402980,1,1,67.53,67.53,13.0,0.0,2017-11-20 12:47:45,2017-11-20 12:47:45,2026-05-06 15:11:47.710166
a412a4cce5810a2d4fc9ce36664a929b,5,5,443.58,88.72,8.8,0.0,2017-06-13 21:19:36,2018-02-04 08:17:12,2026-05-06 15:11:47.710166
a412aeba7360afad41b632da6b27105c,2,2,78.24,39.12,13.0,0.0,2018-02-05 11:32:06,2018-06-20 10:43:24,2026-05-06 15:11:47.710166
a412e6de2f924b291fcd8911e0f25eae,2,2,144.51,72.26,10.0,0.0,2017-10-03 20:26:26,2018-08-20 13:56:52,2026-05-06 15:11:47.710166
a4167d08b603cb1a06a87a41c9f3adbd,1,1,33.01,33.01,8.0,0.0,2017-11-08 19:50:12,2017-11-08 19:50:12,2026-05-06 15:11:47.710166
a41aeb9e79798800bc4d7984db492f2a,1,1,129.18,129.18,4.0,0.0,2018-08-16 14:25:48,2018-08-16 14:25:48,2026-05-06 15:11:47.710166
a41be7a2d5be5248080b227a53fe3937,2,9,289.67,57.93,18.8,0.6,2018-03-18 13:57:53,2018-07-29 13:18:42,2026-05-06 15:11:47.710166
a41d69926dcf58caff228aa637ffea2f,4,4,157.86,39.47,10.0,0.25,2017-12-04 15:29:45,2018-03-31 18:54:10,2026-05-06 15:11:47.710166
a41d9e51c365f6e2f5eb1f98fa4097eb,7,7,404.63,57.8,10.14,0.0,2017-06-19 08:18:34,2018-06-06 17:10:26,2026-05-06 15:11:47.710166
a41e24aae442561fb4a9ef505ff1d55f,2,2,78.18,39.09,8.0,0.0,2018-04-26 15:22:36,2018-07-13 12:59:18,2026-05-06 15:11:47.710166
a41e356c76fab66334f36de622ecbd3a,1,2,107.07,107.07,12.0,0.0,2018-01-19 00:21:43,2018-01-19 00:21:43,2026-05-06 15:11:47.710166
a4244677524382339c909db6013a34b3,1,1,87.94,87.94,9.0,0.0,2017-12-16 22:31:36,2017-12-16 22:31:36,2026-05-06 15:11:47.710166
a425439bda03235c54fcb21e14f3865d,1,1,383.37,383.37,7.0,0.0,2018-08-07 17:23:10,2018-08-07 17:23:10,2026-05-06 15:11:47.710166
a42680488264322b4082817cfb32d64d,1,1,291.59,291.59,12.0,0.0,2018-07-12 21:38:13,2018-07-12 21:38:13,2026-05-06 15:11:47.710166
a4275459104a31ba114508b8709860d1,2,2,508.63,254.32,14.0,0.0,2017-11-27 17:51:39,2017-12-01 16:49:36,2026-05-06 15:11:47.710166
a427f68e3f088a7063c2c577537076fb,1,1,148.06,148.06,11.0,0.0,2017-11-13 22:22:11,2017-11-13 22:22:11,2026-05-06 15:11:47.710166
a42b51ea9f09c0c349e72d364e049b94,1,1,105.77,105.77,9.0,0.0,2017-08-18 18:29:57,2017-08-18 18:29:57,2026-05-06 15:11:47.710166
a42d0a44db77a6ed7945bb5c78da1398,2,2,60.1,30.05,7.0,0.0,2017-04-19 18:26:26,2017-05-23 15:55:34,2026-05-06 15:11:47.710166
a42d9c825894f96fc6ed02610891454d,26,28,2281.15,87.74,11.58,0.04,2017-05-17 15:54:02,2018-08-09 09:30:30,2026-05-06 15:11:47.710166
a42ee02a34cea6addebcada939929763,1,1,164.7,164.7,17.0,0.0,2018-07-20 10:10:58,2018-07-20 10:10:58,2026-05-06 15:11:47.710166
a437d4e13afed02d510ea08321cdc5b7,1,1,192.47,192.47,12.0,0.0,2018-02-04 23:06:31,2018-02-04 23:06:31,2026-05-06 15:11:47.710166
a4385c12734e0937f4514a3cde277925,3,3,1155.61,385.2,12.67,0.0,2017-10-19 14:58:39,2018-03-15 23:28:33,2026-05-06 15:11:47.710166
a43a88461fa9308923d4464102a5a6ec,1,1,93.75,93.75,2.0,0.0,2018-05-23 09:42:56,2018-05-23 09:42:56,2026-05-06 15:11:47.710166
a43babce83c6c14bb2444d64e7b3a263,1,1,52.59,52.59,6.0,0.0,2017-07-17 21:13:47,2017-07-17 21:13:47,2026-05-06 15:11:47.710166
a4462e7d5df840cbd075f0224bf42554,1,1,754.15,754.15,18.0,0.0,2018-04-19 16:23:07,2018-04-19 16:23:07,2026-05-06 15:11:47.710166
a448325c57fbf792a2f6ac7d1b730917,7,7,1482.47,211.78,17.0,0.0,2017-02-17 15:29:41,2017-02-20 13:50:49,2026-05-06 15:11:47.710166
a44915c1c247c7de4b5ea38ae2fcf657,1,1,72.86,72.86,9.0,0.0,2017-10-08 15:43:04,2017-10-08 15:43:04,2026-05-06 15:11:47.710166
a44d4702562f2bdae04d6f3d144fde5c,1,1,185.56,185.56,14.0,0.0,2017-09-19 13:40:42,2017-09-19 13:40:42,2026-05-06 15:11:47.710166
a44edbb4226328a7a816f3460556d638,1,6,275.04,137.52,11.0,0.0,2017-10-29 13:42:54,2017-10-29 13:42:54,2026-05-06 15:11:47.710166
a44f1df44a1ab489c5e635885e91c9ed,2,2,125.22,62.61,12.0,0.5,2018-08-14 09:15:11,2018-08-16 09:27:20,2026-05-06 15:11:47.710166
a44f944687bbcf1d5e4f2af94a55dc05,1,1,268.99,268.99,4.0,0.0,2017-06-18 23:47:30,2017-06-18 23:47:30,2026-05-06 15:11:47.710166
a45117f220c82816a7c62c9140c59a3e,1,1,108.98,108.98,10.0,0.0,2017-09-10 20:22:48,2017-09-10 20:22:48,2026-05-06 15:11:47.710166
a4536c45a6f0c22f312adde45e06ec13,1,2,46.26,46.26,5.0,0.0,2018-06-05 23:30:25,2018-06-05 23:30:25,2026-05-06 15:11:47.710166
a453b4ccccf554efba31d5ada5a59a60,4,4,170.25,42.56,15.0,0.0,2017-12-09 02:18:17,2018-08-03 21:46:07,2026-05-06 15:11:47.710166
a45a0a8751b5e6c64c920b63716fbd24,1,1,37.24,37.24,6.0,0.0,2017-05-11 10:36:25,2017-05-11 10:36:25,2026-05-06 15:11:47.710166
a45af86c4a7948f5fabbb5b0132475cd,15,16,642.77,42.85,10.0,0.13,2017-09-05 14:40:43,2018-08-22 10:40:19,2026-05-06 15:11:47.710166
a45b5f919e448b4372904ecc17aa7d21,2,2,303.64,151.82,17.5,0.5,2018-01-08 21:01:23,2018-05-03 15:31:48,2026-05-06 15:11:47.710166
a45ce07b9fbd59f065c8fa0c0361506e,2,2,262.52,131.26,26.5,0.0,2017-11-05 23:08:59,2018-02-06 19:44:18,2026-05-06 15:11:47.710166
a45d376e2359c18076d5c16a042777e5,1,1,159.95,159.95,4.0,0.0,2018-05-14 11:24:45,2018-05-14 11:24:45,2026-05-06 15:11:47.710166
a46875fb5b8d19ac3cff18deb9bae57e,3,6,966.37,241.59,7.75,0.0,2017-11-12 09:52:32,2018-02-26 08:04:52,2026-05-06 15:11:47.710166
a47295965bd091207681b541b26e40a5,6,6,285.14,47.52,18.0,0.17,2017-11-19 08:16:33,2018-03-19 11:27:22,2026-05-06 15:11:47.710166
a4754d4ccde0d779725e48b8815b7f34,1,1,74.63,74.63,5.0,0.0,2018-06-19 18:59:37,2018-06-19 18:59:37,2026-05-06 15:11:47.710166
a4756663d007b0cd1af865754d08d968,1,1,103.68,103.68,13.0,0.0,2018-08-17 15:45:42,2018-08-17 15:45:42,2026-05-06 15:11:47.710166
a4758e74e2cdb74d0c4db83594ca14a3,1,1,604.44,604.44,28.0,0.0,2018-01-19 16:13:24,2018-01-19 16:13:24,2026-05-06 15:11:47.710166
a475fdcc33516e3be47806479b670256,1,1,49.53,49.53,6.0,0.0,2017-10-25 18:31:28,2017-10-25 18:31:28,2026-05-06 15:11:47.710166
a47674ec5bdc46617bc532a9839390db,4,4,362.21,90.55,4.5,0.0,2017-10-15 20:06:58,2017-11-01 13:44:51,2026-05-06 15:11:47.710166
a47a2ff12ffe20f1a2a85fb37d2712ec,1,1,585.7,585.7,5.0,0.0,2018-05-08 19:13:31,2018-05-08 19:13:31,2026-05-06 15:11:47.710166
a47b91f0ff85b3a24108985252501e12,1,1,241.73,241.73,26.0,0.0,2017-10-17 19:25:57,2017-10-17 19:25:57,2026-05-06 15:11:47.710166
a47c211bcc05f4f96184df606678a7a8,1,1,207.34,207.34,8.0,0.0,2018-05-13 22:12:59,2018-05-13 22:12:59,2026-05-06 15:11:47.710166
a4800b5d0f4850922208a6cefcffed51,3,3,816.51,272.17,10.67,0.0,2017-10-08 18:24:44,2018-02-14 12:48:24,2026-05-06 15:11:47.710166
a48138f7de6ebfed36f91a440fcadb64,2,2,467.4,233.7,6.0,0.0,2017-08-16 10:40:51,2017-09-03 16:44:56,2026-05-06 15:11:47.710166
a487b0b761b1bae56c6da805a31000c8,1,1,273.96,273.96,10.0,0.0,2017-06-22 21:56:08,2017-06-22 21:56:08,2026-05-06 15:11:47.710166
a48a82499de633cdd782856d69789b62,1,1,77.38,77.38,13.0,0.0,2018-05-04 20:19:38,2018-05-04 20:19:38,2026-05-06 15:11:47.710166
a4944a8b60acfe399f15f45892bc5639,1,1,183.1,183.1,7.0,0.0,2017-10-09 19:02:53,2017-10-09 19:02:53,2026-05-06 15:11:47.710166
a4973d5ec3762f17b42d73f0326c7169,1,1,57.76,57.76,1.0,0.0,2017-10-18 17:51:02,2017-10-18 17:51:02,2026-05-06 15:11:47.710166
a4975ec11326ed8c6c875ca0f56a2814,1,1,29.17,29.17,9.0,0.0,2017-07-02 18:47:09,2017-07-02 18:47:09,2026-05-06 15:11:47.710166
a49969155f3a64afc931fd281444b2b6,2,6,240.4,60.1,17.5,0.5,2017-05-14 14:59:05,2017-12-01 08:04:37,2026-05-06 15:11:47.710166
a4a04b698e98a60246c2ecdbe629c447,2,2,1260.18,630.09,24.5,0.0,2018-05-13 19:47:19,2018-05-15 13:37:27,2026-05-06 15:11:47.710166
a4a65e9db92056dc3db50f09b945c270,1,1,41.72,41.72,19.0,1.0,2018-02-15 19:50:28,2018-02-15 19:50:28,2026-05-06 15:11:47.710166
a4a8ee739d3d5afba72490f748dcd0da,1,1,218.91,218.91,8.0,0.0,2018-05-08 10:50:38,2018-05-08 10:50:38,2026-05-06 15:11:47.710166
a4aa7c1427c31344e5f7cc3d839fe562,41,43,5206.74,126.99,11.73,0.12,2017-06-10 17:16:00,2018-08-21 21:44:04,2026-05-06 15:11:47.710166
a4aae1a5593180418f46f1dd9f5d3793,1,1,179.26,179.26,8.0,0.0,2017-10-04 19:50:18,2017-10-04 19:50:18,2026-05-06 15:11:47.710166
a4ae122069f05f8ac775375a4f00a907,1,1,58.28,58.28,7.0,0.0,2018-08-15 17:29:23,2018-08-15 17:29:23,2026-05-06 15:11:47.710166
a4b4c6dda9b745b87b23da10dd2af1b7,1,1,34.17,34.17,7.0,0.0,2017-10-26 20:35:02,2017-10-26 20:35:02,2026-05-06 15:11:47.710166
a4b5771bb3bd270e2baacfc4430798cf,3,5,112.34,28.08,17.0,0.0,2017-06-10 01:21:18,2018-05-17 14:28:07,2026-05-06 15:11:47.710166
a4bc24bcb44abb54f2f6214991dcdab0,6,6,491.96,81.99,14.17,0.0,2017-02-04 16:30:43,2017-06-25 20:11:15,2026-05-06 15:11:47.710166
a4bc259da0b7bb9a52d9dbcb9efd7fec,1,3,116.66,58.33,14.0,0.0,2018-08-05 20:01:03,2018-08-05 20:01:03,2026-05-06 15:11:47.710166
a4bca9d23228eeaf4e0169cb1a45aa62,2,4,278.9,92.97,17.67,0.0,2017-04-29 12:27:06,2017-06-18 19:43:10,2026-05-06 15:11:47.710166
a4bdcbc90bfef55be462f3355d1a7d2f,1,1,24.36,24.36,3.0,0.0,2018-05-21 16:38:04,2018-05-21 16:38:04,2026-05-06 15:11:47.710166
a4bddd2ee75396cc2e47bdf21343261d,1,1,112.19,112.19,8.0,0.0,2017-12-05 19:10:38,2017-12-05 19:10:38,2026-05-06 15:11:47.710166
a4c1d75f5db22319df894cf3f4609b81,4,4,490.95,122.74,15.75,0.25,2017-11-23 21:16:35,2018-02-20 21:51:36,2026-05-06 15:11:47.710166
a4c27cf9767fe2b589251c764b891eda,6,6,1893.34,315.56,8.0,0.0,2017-10-25 11:19:57,2018-06-21 15:00:50,2026-05-06 15:11:47.710166
a4c2f0735962e3bcce149351d387ffd9,1,3,176.72,88.36,5.0,0.0,2018-06-27 17:56:47,2018-06-27 17:56:47,2026-05-06 15:11:47.710166
a4c7e73a8ce075149b5f6592fdd29367,6,11,1327.78,165.97,10.5,0.0,2017-07-13 18:42:22,2018-06-14 16:09:03,2026-05-06 15:11:47.710166
a4cb01ef37cd2734263f1ea9f1f8e7e4,1,1,43.09,43.09,17.0,0.0,2017-09-08 15:44:29,2017-09-08 15:44:29,2026-05-06 15:11:47.710166
a4d0871577d73bc394c482dd0998af7d,6,6,215.84,35.97,7.5,0.17,2017-12-20 15:39:49,2018-08-07 16:24:15,2026-05-06 15:11:47.710166
a4d28309950a3658ecbe8ee7395bac12,1,1,104.84,104.84,9.0,0.0,2018-07-30 19:49:47,2018-07-30 19:49:47,2026-05-06 15:11:47.710166
a4d286543a67e29c930c99cbd7a55a8f,2,2,248.94,124.47,15.0,0.0,2018-04-18 17:07:42,2018-08-19 12:51:50,2026-05-06 15:11:47.710166
a4d2e285495aab9c4dfa00201bedcb87,1,1,32.1,32.1,10.0,0.0,2018-02-11 18:13:24,2018-02-11 18:13:24,2026-05-06 15:11:47.710166
a4d44eb9f68b301db3a15c9a346f395c,4,4,1009.74,252.44,11.25,0.0,2017-04-25 17:29:23,2017-11-17 22:40:07,2026-05-06 15:11:47.710166
a4d56f9d3619387639fec0567bc4693d,1,1,48.59,48.59,9.0,0.0,2018-01-12 22:29:32,2018-01-12 22:29:32,2026-05-06 15:11:47.710166
a4d8943cfb74fde740be042b8a042d8d,1,1,182.8,182.8,2.0,0.0,2017-08-13 20:23:26,2017-08-13 20:23:26,2026-05-06 15:11:47.710166
a4d8f727f92014da5dd64116af14634c,10,10,403.22,40.32,12.5,0.1,2017-02-05 13:58:46,2017-06-21 14:03:28,2026-05-06 15:11:47.710166
a4e0070054ddd4bf93795b80668c6ea5,2,2,57.82,28.91,7.0,0.0,2018-04-04 21:01:02,2018-05-04 10:28:52,2026-05-06 15:11:47.710166
a4e285285691cfbcc14df9e2d85bd337,2,2,609.94,304.97,5.0,0.0,2017-05-31 22:03:26,2017-10-11 11:41:40,2026-05-06 15:11:47.710166
a4e61cf10d2c48246eb1f9cb56af1e79,1,3,60.31,60.31,26.0,0.0,2017-03-01 14:36:58,2017-03-01 14:36:58,2026-05-06 15:11:47.710166
a4e6e80a484adb6952b5f18a3e4bd1b8,1,1,818.12,818.12,22.0,0.0,2018-04-10 08:11:52,2018-04-10 08:11:52,2026-05-06 15:11:47.710166
a4e80cf9e254dc776a1d57e42a81dbe2,3,5,279.21,69.8,8.0,0.0,2018-06-04 23:54:39,2018-06-16 20:50:28,2026-05-06 15:11:47.710166
a4ea23e4c7a6ea7b4106779177221ce7,4,8,506.81,84.47,12.17,0.0,2018-06-14 19:05:05,2018-08-06 13:32:49,2026-05-06 15:11:47.710166
a4ea9c0ad9f13236720b9027254545a8,5,5,167.94,33.59,8.6,0.0,2018-02-04 18:52:56,2018-07-03 11:26:40,2026-05-06 15:11:47.710166
a4ec3aca85c0421e2cd607dc03162791,3,3,275.07,91.69,32.33,0.0,2017-12-11 14:11:05,2018-01-09 06:05:58,2026-05-06 15:11:47.710166
a4f025732d994e8a34d695a45282f299,1,3,244.54,122.27,9.0,0.0,2018-03-19 12:45:46,2018-03-19 12:45:46,2026-05-06 15:11:47.710166
a4f283ca7a807cf3ff056abf3ca9a621,2,2,45.68,22.84,2.0,0.0,2018-05-01 10:48:46,2018-08-19 23:20:49,2026-05-06 15:11:47.710166
a4f46aac5fc5e88c9701aa860c2a957c,1,1,133.08,133.08,4.0,0.0,2017-05-28 11:13:23,2017-05-28 11:13:23,2026-05-06 15:11:47.710166
a4f4c32458bcda36ae3fff9a3c40d2d6,1,1,115.35,115.35,10.0,0.0,2017-11-14 14:56:37,2017-11-14 14:56:37,2026-05-06 15:11:47.710166
a4f54c9dd963683598b8de115aa031be,1,1,60.7,60.7,16.0,0.0,2017-11-25 17:00:20,2017-11-25 17:00:20,2026-05-06 15:11:47.710166
a4f599bc20c26f1845518f370c437896,2,2,341.13,170.56,5.0,0.0,2018-05-16 13:06:09,2018-08-09 20:37:04,2026-05-06 15:11:47.710166
a4f6f1f22e3d5cae41187879ded62616,2,2,121.34,60.67,12.5,0.0,2017-10-10 08:10:14,2018-08-07 18:58:52,2026-05-06 15:11:47.710166
a4fa3b8fa5953b0bd18bf4e0b4de499d,8,8,958.34,119.79,10.0,0.12,2017-03-23 15:19:06,2018-03-02 16:18:31,2026-05-06 15:11:47.710166
a4fbb3775a887454ad56b9b912b526fb,1,1,162.03,162.03,17.0,0.0,2018-03-27 17:27:08,2018-03-27 17:27:08,2026-05-06 15:11:47.710166
a4fdd00347db855f614a18bf51606df5,10,14,2450.42,204.2,11.17,0.0,2017-08-07 13:18:05,2018-02-03 13:07:28,2026-05-06 15:11:47.710166
a4fe640db0a85c68b24bf813604c6b78,1,1,87.88,87.88,4.0,0.0,2017-08-08 12:49:01,2017-08-08 12:49:01,2026-05-06 15:11:47.710166
a4feaaaf220690fe86cad96217774d0e,2,2,409.0,204.5,12.0,0.0,2018-03-23 09:33:15,2018-07-16 16:12:33,2026-05-06 15:11:47.710166
a50acd33ba7a8da8e9db65094fa990a4,77,82,10862.26,139.26,13.1,0.09,2017-01-18 17:44:05,2018-04-18 20:55:32,2026-05-06 15:11:47.710166
a50b1500d1f7ec62d2f3fba260974613,2,2,217.16,108.58,24.0,0.5,2017-12-08 21:58:05,2018-01-02 10:31:49,2026-05-06 15:11:47.710166
a50c606310374ff8660bbe03010e021b,1,4,44.56,44.56,1.0,0.0,2017-10-18 12:36:56,2017-10-18 12:36:56,2026-05-06 15:11:47.710166
a511bdae1b7671858cdc3398cd601ab1,2,3,137.01,68.51,8.5,0.0,2018-08-04 15:03:25,2018-08-11 19:01:04,2026-05-06 15:11:47.710166
a512b45196335938ab8e8efd63bc7d2b,1,1,121.62,121.62,11.0,0.0,2018-07-13 17:04:06,2018-07-13 17:04:06,2026-05-06 15:11:47.710166
a514c9314e6d8af09721786a8ab34c7e,1,1,37.47,37.47,7.0,0.0,2018-05-28 17:24:42,2018-05-28 17:24:42,2026-05-06 15:11:47.710166
a5170485f5eec8e991a69da0231fd5c5,1,1,63.17,63.17,8.0,0.0,2018-01-17 14:09:31,2018-01-17 14:09:31,2026-05-06 15:11:47.710166
a518b1448de7b8fe202c6bebf15fe842,1,1,83.59,83.59,11.0,0.0,2017-04-26 21:02:59,2017-04-26 21:02:59,2026-05-06 15:11:47.710166
a5190314b65b1f99d589e8fba9894639,1,1,106.96,106.96,4.0,0.0,2017-06-08 22:00:07,2017-06-08 22:00:07,2026-05-06 15:11:47.710166
a519511d5c5c1153c9f636288e50f819,4,9,772.5,128.75,16.5,0.0,2017-11-24 15:51:42,2018-04-20 09:44:31,2026-05-06 15:11:47.710166
a519fcd83cf2f853fda460d5b594c654,1,1,62.85,62.85,22.0,0.0,2018-06-04 13:15:18,2018-06-04 13:15:18,2026-05-06 15:11:47.710166
a51c38eaa07a858fd8b49766d02c7bcd,1,1,241.19,241.19,12.0,0.0,2017-11-10 15:04:28,2017-11-10 15:04:28,2026-05-06 15:11:47.710166
a5215a7a9f46c4185b12f38e9ddf2abc,16,18,22411.02,1318.3,18.41,0.06,2017-08-30 09:33:21,2017-12-16 20:23:23,2026-05-06 15:11:47.710166
a5260e6fb64e23948b99be5aa3ecc996,1,1,155.05,155.05,14.0,0.0,2017-05-02 20:37:35,2017-05-02 20:37:35,2026-05-06 15:11:47.710166
a526c4bc0a48c0e4345f97af496d87cd,1,1,161.01,161.01,6.0,0.0,2018-07-24 12:45:26,2018-07-24 12:45:26,2026-05-06 15:11:47.710166
a52c53c58fd2105adfe80a817dfa5a76,3,4,374.22,124.74,13.0,0.0,2017-09-02 22:37:02,2017-10-11 09:36:32,2026-05-06 15:11:47.710166
a52dba3d501f168fc53246f8f8798249,2,11,204.96,40.99,14.4,0.0,2018-06-28 00:15:02,2018-07-22 00:22:32,2026-05-06 15:11:47.710166
a52ed2fb26d435066d6613134afcb439,7,12,256.93,28.55,12.67,0.0,2017-10-17 23:40:15,2017-12-04 13:36:09,2026-05-06 15:11:47.710166
a52eee5077b52ed1702997bbb36ca4de,1,1,60.28,60.28,2.0,0.0,2018-08-05 23:44:51,2018-08-05 23:44:51,2026-05-06 15:11:47.710166
a530b23a71594d0d986a30359e207762,3,10,426.7,71.12,15.0,0.0,2017-03-19 17:48:50,2017-08-27 13:51:51,2026-05-06 15:11:47.710166
a5340098c26b85e9bc7e7fd8e97fc50f,2,2,108.56,54.28,12.0,0.0,2017-05-01 14:11:12,2017-05-11 14:47:29,2026-05-06 15:11:47.710166
a5341e3f8155dbb3e62323d3ea289729,41,41,4453.97,108.63,9.51,0.02,2017-02-14 06:59:36,2018-08-14 08:51:17,2026-05-06 15:11:47.710166
a537bc52f4b925ec56cc9937a7601636,3,3,501.05,167.02,17.33,0.33,2017-11-18 12:45:06,2018-06-06 00:49:14,2026-05-06 15:11:47.710166
a537ec48791efb7caae9f265d81e24a1,1,1,16.29,16.29,3.0,0.0,2018-05-25 18:15:25,2018-05-25 18:15:25,2026-05-06 15:11:47.710166
a538728fe0b4975180a3818c6d0db331,1,1,286.09,286.09,7.0,0.0,2017-04-05 12:52:30,2017-04-05 12:52:30,2026-05-06 15:11:47.710166
a53bd24a78bd7d3ebe735b7d6ad672f5,2,3,145.07,72.54,12.5,0.0,2017-08-20 14:46:46,2017-08-26 13:08:03,2026-05-06 15:11:47.710166
a53d9459ab35c28053d6b7732fb8ca07,5,6,180.01,36.0,9.6,0.0,2017-09-03 14:37:04,2018-05-19 01:31:14,2026-05-06 15:11:47.710166
a53e969a04fa632529307e0e04d4c68a,2,2,131.54,65.77,6.5,0.0,2017-06-08 09:42:23,2018-01-08 06:58:05,2026-05-06 15:11:47.710166
a54244559e62c8ef2939e52189d65d4c,10,10,741.86,74.19,14.2,0.1,2017-11-23 20:32:36,2018-07-27 22:11:55,2026-05-06 15:11:47.710166
a547aeb39f6f0fef5699c4417e90b0d6,1,1,43.74,43.74,3.0,0.0,2018-07-30 11:51:06,2018-07-30 11:51:06,2026-05-06 15:11:47.710166
a54ab3c55cdb34ad7006d087ff4b6a9c,4,4,164.47,41.12,12.75,0.0,2017-12-09 13:23:29,2018-03-21 12:08:41,2026-05-06 15:11:47.710166
a54f350cdb1f303fe39221171d003852,11,12,673.44,61.22,12.27,0.09,2017-03-22 11:58:38,2018-06-30 14:37:39,2026-05-06 15:11:47.710166
a54f6200fb09c904053b05461c2e91f8,1,1,167.51,167.51,14.0,0.0,2017-05-09 22:58:25,2017-05-09 22:58:25,2026-05-06 15:11:47.710166
a5502e9954017124d95f7bce4c89d339,1,1,52.5,52.5,14.0,0.0,2017-07-04 14:35:03,2017-07-04 14:35:03,2026-05-06 15:11:47.710166
a550df17ed1c77a28e91a9276bfbd1bd,1,1,142.9,142.9,10.0,0.0,2018-03-25 20:05:55,2018-03-25 20:05:55,2026-05-06 15:11:47.710166
a556987a68ce3f7240da198c00f0305d,1,1,29.04,29.04,6.0,0.0,2018-03-23 06:17:01,2018-03-23 06:17:01,2026-05-06 15:11:47.710166
a55b43b743437ab4a7ffcfc47d2927c7,3,5,386.97,96.74,11.25,0.0,2017-11-10 20:15:35,2018-06-21 12:07:18,2026-05-06 15:11:47.710166
